formation_date,universe,rq,sq,n_stocks,mean_r2,mean_slope,median_slope,mean_mcap_musd,median_mcap_musd
1964-08-03,full,4,5,64,0.751150,0.002404,0.002195,86.966862,28.923875
1964-08-03,full,5,1,65,0.855009,-0.000389,0.000458,190.547627,39.629250
1964-08-03,full,5,2,65,0.867574,0.001197,0.001205,1246.456257,263.523000
1964-08-03,full,5,3,64,0.873691,0.001502,0.001506,844.528850,179.891000
1964-08-03,full,5,4,65,0.883186,0.002019,0.001990,198.811980,53.307750
1964-08-03,full,5,5,64,0.896192,0.003431,0.003115,136.980452,50.136875
1964-09-01,full,1,1,66,0.094245,-0.000305,-0.000244,129.320312,20.978815
1964-09-01,full,1,2,65,0.019166,-0.000061,-0.000068,142.949859,30.197500
1964-09-01,full,1,3,65,0.025789,0.000066,0.000065,174.674036,37.215130
1964-09-01,full,1,4,65,0.071047,0.000166,0.000162,272.750334,31.064000
1964-09-01,full,1,5,65,0.110102,0.000414,0.000325,95.448134,29.563630
1964-09-01,full,2,1,65,0.319958,-0.000643,-0.000534,56.688952,19.017380
1964-09-01,full,2,2,65,0.275822,0.000035,0.000194,303.244042,116.052750
1964-09-01,full,2,3,65,0.285527,0.000386,0.000396,188.421706,77.516500
1964-09-01,full,2,4,65,0.343119,0.000570,0.000559,163.010833,37.002500
1964-09-01,full,2,5,65,0.367972,0.001005,0.000899,90.841948,21.034000
1964-09-01,full,3,1,65,0.570455,-0.000977,-0.000929,97.246718,22.935000
1964-09-01,full,3,2,65,0.539888,0.000442,0.000470,360.190597,199.692000
1964-09-01,full,3,3,65,0.570531,0.000681,0.000671,256.695524,119.538000
1964-09-01,full,3,4,65,0.577840,0.000973,0.000988,178.525811,43.816500
1964-09-01,full,3,5,65,0.609700,0.001726,0.001554,49.709493,20.207500
1964-09-01,full,4,1,65,0.740065,-0.000961,-0.001052,206.300147,28.397500
1964-09-01,full,4,2,65,0.727831,0.000782,0.000790,1020.784710,214.200000
1964-09-01,full,4,3,65,0.741480,0.001041,0.001042,514.058973,87.100750
1964-09-01,full,4,4,65,0.750239,0.001353,0.001347,387.441728,62.206250
1964-09-01,full,4,5,65,0.762671,0.002309,0.002150,103.316521,23.253750
1964-09-01,full,5,1,65,0.852466,-0.000698,-0.000690,125.870787,36.795000
1964-09-01,full,5,2,65,0.865696,0.001159,0.001163,1507.322960,170.680000
1964-09-01,full,5,3,65,0.879756,0.001493,0.001498,330.741779,164.687500
1964-09-01,full,5,4,65,0.874377,0.001977,0.001962,202.425995,60.372000
1964-09-01,full,5,5,65,0.889740,0.003409,0.003090,120.529565,44.823000
1964-10-01,full,1,1,66,0.093781,-0.000295,-0.000247,73.811853,26.685280
1964-10-01,full,1,2,65,0.020588,-0.000058,-0.000060,186.402388,43.175000
1964-10-01,full,1,3,65,0.022948,0.000073,0.000065,147.900802,36.754500
1964-10-01,full,1,4,65,0.085763,0.000190,0.000181,250.655461,44.489250
1964-10-01,full,1,5,65,0.121247,0.000416,0.000382,127.431247,28.812000
1964-10-01,full,2,1,66,0.355891,-0.000772,-0.000626,78.137756,18.953250
1964-10-01,full,2,2,65,0.305332,-0.000028,0.000154,296.821342,75.400000
1964-10-01,full,2,3,65,0.329545,0.000384,0.000385,252.041288,79.442000
1964-10-01,full,2,4,65,0.366534,0.000592,0.000597,122.405576,31.717560
1964-10-01,full,2,5,65,0.396940,0.001080,0.000918,72.595088,24.322500
1964-10-01,full,3,1,66,0.610435,-0.000758,-0.000908,152.228803,26.096315
1964-10-01,full,3,2,65,0.591367,0.000545,0.000543,932.928645,183.238500
1964-10-01,full,3,3,65,0.599325,0.000781,0.000779,496.326884,87.710000
1964-10-01,full,3,4,65,0.622187,0.001019,0.001015,168.604688,61.573880
1964-10-01,full,3,5,65,0.606560,0.001704,0.001520,43.981793,16.212500
1964-10-01,full,4,1,66,0.759469,-0.000806,-0.001088,247.422396,40.125375
1964-10-01,full,4,2,65,0.762094,0.000830,0.000830,649.790076,211.068000
1964-10-01,full,4,3,65,0.769491,0.001123,0.001122,525.447521,85.086000
1964-10-01,full,4,4,65,0.765764,0.001446,0.001448,143.085355,51.861560
1964-10-01,full,4,5,65,0.775937,0.002466,0.002167,59.263922,26.425500
1964-10-01,full,5,1,66,0.866561,-0.000183,0.000704,209.461599,55.728625
1964-10-01,full,5,2,65,0.886022,0.001220,0.001224,1320.599666,299.001630
1964-10-01,full,5,3,65,0.888259,0.001530,0.001537,331.816039,148.940380
1964-10-01,full,5,4,65,0.891029,0.002002,0.001985,242.611112,67.009250
1964-10-01,full,5,5,65,0.897628,0.003450,0.003172,118.204124,44.415000
1964-10-30,full,1,1,66,0.096311,-0.000325,-0.000271,105.900479,18.424250
1964-10-30,full,1,2,66,0.025652,-0.000081,-0.000075,171.860185,32.139375
1964-10-30,full,1,3,65,0.012481,0.000037,0.000039,181.306040,54.970000
1964-10-30,full,1,4,66,0.075165,0.000172,0.000167,249.815901,34.902125
1964-10-30,full,1,5,65,0.137701,0.000449,0.000381,114.888378,37.319250
1964-10-30,full,2,1,66,0.353015,-0.000790,-0.000681,76.244159,21.629815
1964-10-30,full,2,2,66,0.331900,0.000145,0.000264,713.088759,58.182250
1964-10-30,full,2,3,65,0.361689,0.000458,0.000453,396.250908,56.196000
1964-10-30,full,2,4,66,0.391628,0.000706,0.000715,147.293214,48.730190
1964-10-30,full,2,5,65,0.399465,0.001196,0.001050,50.134140,18.635500
1964-10-30,full,3,1,66,0.605142,-0.000881,-0.000830,205.256452,33.918875
1964-10-30,full,3,2,66,0.613715,0.000521,0.000530,535.649573,124.599440
1964-10-30,full,3,3,65,0.632328,0.000750,0.000752,226.772655,87.363500
1964-10-30,full,3,4,66,0.639566,0.001008,0.001012,157.293120,61.293375
1964-10-30,full,3,5,65,0.637560,0.001771,0.001620,42.788236,20.654500
1964-10-30,full,4,1,66,0.776567,-0.000402,0.000489,400.139463,73.972500
1964-10-30,full,4,2,66,0.782038,0.000876,0.000873,842.305749,203.622940
1964-10-30,full,4,3,65,0.785454,0.001169,0.001175,166.978352,82.971380
1964-10-30,full,4,4,66,0.780257,0.001452,0.001439,150.885889,58.422690
1964-10-30,full,4,5,65,0.793106,0.002332,0.002083,117.368297,23.483000
1964-10-30,full,5,1,66,0.881705,0.000172,0.000904,298.810485,101.896375
1964-10-30,full,5,2,66,0.891314,0.001246,0.001239,1334.289686,258.817625
1964-10-30,full,5,3,65,0.897453,0.001585,0.001594,234.730225,102.410000
1964-10-30,full,5,4,66,0.901931,0.002089,0.002066,250.797776,66.614000
1964-10-30,full,5,5,65,0.902706,0.003617,0.003343,79.861908,38.869000
1964-12-02,full,1,1,66,0.094181,-0.000344,-0.000306,64.526553,18.392875
1964-12-02,full,1,2,66,0.037240,-0.000107,-0.000104,240.085437,56.448500
1964-12-02,full,1,3,66,0.010434,0.000033,0.000037,733.346618,45.713815
1964-12-02,full,1,4,66,0.069742,0.000168,0.000168,419.045829,39.880750
1964-12-02,full,1,5,65,0.131001,0.000423,0.000395,70.057542,31.588380
1964-12-02,full,2,1,66,0.389248,-0.000782,-0.000701,101.558524,22.653000
1964-12-02,full,2,2,66,0.323993,0.000114,0.000255,264.359020,68.935375
1964-12-02,full,2,3,65,0.354161,0.000450,0.000457,213.535844,83.300000
1964-12-02,full,2,4,66,0.376546,0.000635,0.000629,159.781644,36.061690
1964-12-02,full,2,5,65,0.400440,0.001113,0.000963,58.056804,19.400000
1964-12-02,full,3,1,66,0.601753,-0.000808,-0.000838,224.082389,31.243125
1964-12-02,full,3,2,66,0.622405,0.000537,0.000549,324.764828,86.891375
1964-12-02,full,3,3,66,0.616529,0.000750,0.000735,254.394590,75.484440
1964-12-02,full,3,4,66,0.623958,0.001069,0.001062,152.819948,49.745565
1964-12-02,full,3,5,65,0.647927,0.001817,0.001622,31.634982,18.081000
1964-12-02,full,4,1,66,0.770559,-0.000239,0.000494,394.398052,89.596750
1964-12-02,full,4,2,66,0.772744,0.000877,0.000866,826.454339,328.256125
1964-12-02,full,4,3,65,0.776952,0.001157,0.001151,287.467635,78.867000
1964-12-02,full,4,4,66,0.785214,0.001468,0.001435,77.935550,44.818500
1964-12-02,full,4,5,65,0.794539,0.002382,0.002189,84.002716,21.639750
1964-12-02,full,5,1,66,0.883234,0.000281,0.000922,366.388933,101.370375
1964-12-02,full,5,2,66,0.892826,0.001233,0.001212,1218.922881,165.601500
1964-12-02,full,5,3,65,0.892087,0.001582,0.001559,217.824196,89.670000
1964-12-02,full,5,4,66,0.905309,0.002084,0.002055,278.674190,67.370565
1964-12-02,full,5,5,65,0.910127,0.003641,0.003198,70.842018,37.337440
1965-01-04,full,1,1,66,0.090182,-0.000295,-0.000282,288.911415,22.483065
1965-01-04,full,1,2,66,0.024596,-0.000080,-0.000078,776.135339,43.697125
1965-01-04,full,1,3,66,0.009654,0.000039,0.000034,157.696329,47.684125
1965-01-04,full,1,4,66,0.069808,0.000166,0.000168,159.226776,34.149845
1965-01-04,full,1,5,66,0.099117,0.000356,0.000296,117.199208,42.263065
1965-01-04,full,2,1,66,0.331535,-0.000708,-0.000637,58.533942,23.325815
1965-01-04,full,2,2,66,0.292937,-0.000045,-0.000003,273.720047,54.590875
1965-01-04,full,2,3,66,0.333581,0.000401,0.000408,296.348439,88.578125
1965-01-04,full,2,4,66,0.339356,0.000583,0.000569,199.932428,42.509625
1965-01-04,full,2,5,66,0.388466,0.001042,0.000930,61.488198,16.313440
1965-01-04,full,3,1,66,0.573216,-0.000760,-0.000879,190.791401,29.256000
1965-01-04,full,3,2,66,0.582152,0.000479,0.000479,328.685612,58.696000
1965-01-04,full,3,3,66,0.587573,0.000695,0.000689,328.930933,95.392250
1965-01-04,full,3,4,66,0.584607,0.000955,0.000924,150.744249,69.227750
1965-01-04,full,3,5,65,0.616656,0.001570,0.001439,121.813361,17.205000
1965-01-04,full,4,1,66,0.754505,-0.000638,-0.000764,671.937909,44.199750
1965-01-04,full,4,2,66,0.754759,0.000775,0.000784,528.078334,275.529250
1965-01-04,full,4,3,66,0.752289,0.001087,0.001090,218.065630,59.290875
1965-01-04,full,4,4,66,0.760199,0.001439,0.001436,131.223831,62.250815
1965-01-04,full,4,5,66,0.771934,0.002344,0.002034,67.756206,21.207130
1965-01-04,full,5,1,66,0.872066,0.000051,0.000852,462.375107,72.678500
1965-01-04,full,5,2,66,0.877756,0.001161,0.001154,1123.725272,184.090125
1965-01-04,full,5,3,66,0.879283,0.001517,0.001508,258.298470,97.420190
1965-01-04,full,5,4,66,0.891173,0.002031,0.002026,201.424571,54.820000
1965-01-04,full,5,5,65,0.902255,0.003435,0.002921,59.147259,27.094500
1965-02-02,full,1,1,67,0.078166,-0.000265,-0.000234,119.210586,29.681750
1965-02-02,full,1,2,66,0.020617,-0.000088,-0.000093,725.095225,44.452315
1965-02-02,full,1,3,67,0.006485,0.000027,0.000023,286.635221,49.795130
1965-02-02,full,1,4,66,0.065045,0.000156,0.000156,173.065280,77.097440
1965-02-02,full,1,5,66,0.104495,0.000411,0.000328,68.543885,21.424750
1965-02-02,full,2,1,67,0.340358,-0.000676,-0.000623,322.099255,36.153000
1965-02-02,full,2,2,66,0.266947,0.000082,0.000220,181.674269,62.685315
1965-02-02,full,2,3,67,0.302485,0.000392,0.000393,330.741754,73.485000
1965-02-02,full,2,4,66,0.352730,0.000565,0.000539,345.427962,48.253255
1965-02-02,full,2,5,66,0.360932,0.000951,0.000876,89.010570,17.454500
1965-02-02,full,3,1,67,0.570897,-0.000756,-0.000777,239.058363,25.987500
1965-02-02,full,3,2,66,0.578371,0.000503,0.000513,263.074994,100.694250
1965-02-02,full,3,3,67,0.598261,0.000713,0.000713,225.599798,57.693750
1965-02-02,full,3,4,66,0.591083,0.000999,0.001013,135.777443,51.029440
1965-02-02,full,3,5,66,0.610734,0.001592,0.001439,83.798849,23.887250
1965-02-02,full,4,1,67,0.745827,-0.000484,0.000294,630.503336,38.315000
1965-02-02,full,4,2,66,0.757937,0.000782,0.000784,711.844512,218.858125
1965-02-02,full,4,3,67,0.758415,0.001048,0.001043,179.566133,95.042750
1965-02-02,full,4,4,66,0.758007,0.001389,0.001370,135.604520,58.105250
1965-02-02,full,4,5,66,0.766894,0.002337,0.002043,84.835452,21.910940
1965-02-02,full,5,1,67,0.865452,0.000124,0.000841,348.163591,131.430000
1965-02-02,full,5,2,66,0.879637,0.001163,0.001155,1341.262192,227.703000
1965-02-02,full,5,3,66,0.878166,0.001558,0.001543,211.765551,101.813000
1965-02-02,full,5,4,66,0.887008,0.002047,0.001997,206.431244,50.578500
1965-02-02,full,5,5,66,0.895862,0.003364,0.002821,57.985062,25.618690
1965-03-04,full,1,1,68,0.092069,-0.000286,-0.000230,207.569513,41.709125
1965-03-04,full,1,2,67,0.013989,-0.000051,-0.000055,661.074505,45.012000
1965-03-04,full,1,3,67,0.021485,0.000069,0.000070,231.764664,49.036500
1965-03-04,full,1,4,67,0.076357,0.000171,0.000168,167.674708,47.880000
1965-03-04,full,1,5,67,0.118414,0.000437,0.000378,159.214847,35.392500
1965-03-04,full,2,1,67,0.353757,-0.000695,-0.000607,323.375190,18.810380
1965-03-04,full,2,2,67,0.305883,0.000046,0.000223,582.017575,55.268750
1965-03-04,full,2,3,67,0.316530,0.000423,0.000418,207.506196,101.076880
1965-03-04,full,2,4,67,0.364260,0.000591,0.000590,120.256458,27.763750
1965-03-04,full,2,5,67,0.369379,0.001031,0.000960,107.395131,16.425750
1965-03-04,full,3,1,67,0.586902,-0.000802,-0.000855,145.432398,41.000000
1965-03-04,full,3,2,67,0.580769,0.000508,0.000516,396.867537,78.598000
1965-03-04,full,3,3,67,0.596399,0.000717,0.000717,427.098433,84.320000
1965-03-04,full,3,4,67,0.604063,0.001009,0.000990,137.993134,41.441250
1965-03-04,full,3,5,67,0.612351,0.001704,0.001482,92.928260,32.462500
1965-03-04,full,4,1,67,0.754748,-0.000211,0.000461,248.914828,54.209500
1965-03-04,full,4,2,67,0.764527,0.000841,0.000845,734.286771,107.493750
1965-03-04,full,4,3,67,0.762602,0.001122,0.001121,201.988609,73.485000
1965-03-04,full,4,4,67,0.771146,0.001500,0.001504,142.625814,70.665000
1965-03-04,full,4,5,67,0.770772,0.002355,0.002131,85.274298,20.923500
1965-03-04,full,5,1,67,0.873532,0.000286,0.000813,410.681565,222.156000
1965-03-04,full,5,2,67,0.879209,0.001129,0.001121,1155.796685,324.264750
1965-03-04,full,5,3,67,0.884051,0.001535,0.001525,285.465415,127.133750
1965-03-04,full,5,4,67,0.889657,0.002052,0.002019,165.337273,60.183380
1965-03-04,full,5,5,67,0.900701,0.003269,0.002769,57.735515,23.128880
1965-04-02,full,1,1,68,0.123956,-0.000375,-0.000340,340.709903,26.062500
1965-04-02,full,1,2,68,0.044707,-0.000104,-0.000101,700.006246,47.786190
1965-04-02,full,1,3,67,0.019735,0.000060,0.000068,541.842293,48.160000
1965-04-02,full,1,4,68,0.085820,0.000207,0.000207,295.539079,31.665625
1965-04-02,full,1,5,67,0.151070,0.000441,0.000374,103.166604,30.547000
1965-04-02,full,2,1,68,0.372538,-0.000677,-0.000619,137.691230,26.433190
1965-04-02,full,2,2,67,0.296887,0.000140,0.000248,292.079242,58.563380
1965-04-02,full,2,3,68,0.366042,0.000437,0.000434,172.194545,63.095250
1965-04-02,full,2,4,67,0.378144,0.000637,0.000627,378.173396,47.133380
1965-04-02,full,2,5,67,0.413374,0.001139,0.000987,60.687056,20.257500
1965-04-02,full,3,1,68,0.611566,-0.000218,0.000316,248.370618,43.249000
1965-04-02,full,3,2,68,0.597704,0.000619,0.000625,334.984850,147.118875
1965-04-02,full,3,3,67,0.619400,0.000839,0.000841,276.611051,76.941500
1965-04-02,full,3,4,68,0.612859,0.001157,0.001137,145.557670,39.695690
1965-04-02,full,3,5,67,0.641597,0.001985,0.001851,49.924807,19.866000
1965-04-02,full,4,1,68,0.771551,-0.000016,0.000557,245.045856,96.368750
1965-04-02,full,4,2,67,0.781009,0.000899,0.000895,1162.204995,183.923500
1965-04-02,full,4,3,68,0.770369,0.001179,0.001169,299.222127,68.180065
1965-04-02,full,4,4,67,0.780882,0.001508,0.001502,96.049977,48.669750
1965-04-02,full,4,5,67,0.788756,0.002493,0.002164,77.088007,25.631750
1965-04-02,full,5,1,68,0.882747,0.000385,0.000860,577.279387,199.949750
1965-04-02,full,5,2,67,0.887687,0.001203,0.001224,329.668163,138.720000
1965-04-02,full,5,3,68,0.898850,0.001640,0.001645,289.899619,115.765500
1965-04-02,full,5,4,67,0.899485,0.002151,0.002172,179.892316,64.389000
1965-04-02,full,5,5,67,0.905540,0.003190,0.002893,51.757555,23.055000
1965-05-04,full,1,1,68,0.136699,-0.000362,-0.000321,475.688478,38.451000
1965-05-04,full,1,2,68,0.029138,-0.000079,-0.000075,940.287499,33.479000
1965-05-04,full,1,3,68,0.028379,0.000080,0.000086,242.159581,54.694690
1965-05-04,full,1,4,68,0.104008,0.000228,0.000225,239.465730,42.938440
1965-05-04,full,1,5,67,0.182404,0.000513,0.000448,320.454909,24.739130
1965-05-04,full,2,1,68,0.397722,-0.000587,-0.000521,229.255374,42.748875
1965-05-04,full,2,2,68,0.386362,0.000354,0.000363,338.922771,80.505750
1965-05-04,full,2,3,68,0.428059,0.000529,0.000524,316.776377,125.415315
1965-05-04,full,2,4,68,0.440550,0.000724,0.000712,90.671852,39.161190
1965-05-04,full,2,5,67,0.453858,0.001287,0.001089,67.863300,17.135500
1965-05-04,full,3,1,68,0.645236,-0.000043,0.000404,419.541126,91.671690
1965-05-04,full,3,2,68,0.659246,0.000688,0.000687,243.720873,50.092125
1965-05-04,full,3,3,68,0.666581,0.000952,0.000962,210.144874,87.950565
1965-05-04,full,3,4,68,0.664466,0.001251,0.001253,91.110760,34.237315
1965-05-04,full,3,5,67,0.665487,0.002059,0.001738,57.987958,31.313750
1965-05-04,full,4,1,68,0.790960,0.000180,0.000722,495.066290,149.868125
1965-05-04,full,4,2,68,0.801142,0.000999,0.001002,916.997620,143.878315
1965-05-04,full,4,3,68,0.799619,0.001307,0.001270,134.505091,55.060315
1965-05-04,full,4,4,68,0.809193,0.001730,0.001691,121.673858,57.366440
1965-05-04,full,4,5,67,0.806907,0.002783,0.002548,47.266266,21.220130
1965-05-04,full,5,1,68,0.889763,0.000503,0.000864,607.871281,127.811500
1965-05-04,full,5,2,68,0.896546,0.001328,0.001324,507.683202,155.598250
1965-05-04,full,5,3,68,0.907806,0.001775,0.001776,200.429807,88.680065
1965-05-04,full,5,4,68,0.914032,0.002263,0.002262,197.772516,83.832000
1965-05-04,full,5,5,67,0.912915,0.003363,0.003097,68.452150,22.156250
1965-06-03,full,1,1,68,0.125334,-0.000315,-0.000293,467.537955,41.641875
1965-06-03,full,1,2,68,0.030286,-0.000072,-0.000066,800.099344,56.673250
1965-06-03,full,1,3,68,0.049253,0.000102,0.000106,225.227485,51.413880
1965-06-03,full,1,4,68,0.121791,0.000250,0.000249,596.541331,48.411690
1965-06-03,full,1,5,67,0.183814,0.000558,0.000521,75.538800,17.609500
1965-06-03,full,2,1,68,0.409627,-0.000487,-0.000487,192.374740,37.292250
1965-06-03,full,2,2,68,0.412469,0.000402,0.000413,480.649159,87.418750
1965-06-03,full,2,3,68,0.439738,0.000547,0.000546,225.029099,63.617250
1965-06-03,full,2,4,68,0.440368,0.000777,0.000781,119.368745,37.301625
1965-06-03,full,2,5,67,0.473343,0.001384,0.001217,94.632386,19.264000
1965-06-03,full,3,1,68,0.657547,-0.000043,0.000397,370.946221,134.410625
1965-06-03,full,3,2,68,0.666231,0.000735,0.000731,361.077055,100.777875
1965-06-03,full,3,3,68,0.683505,0.000977,0.000978,130.559545,63.150000
1965-06-03,full,3,4,68,0.691408,0.001319,0.001296,117.711292,30.987125
1965-06-03,full,3,5,67,0.681843,0.002120,0.001835,40.588617,17.820000
1965-06-03,full,4,1,68,0.800267,0.000289,0.000703,306.581694,126.607000
1965-06-03,full,4,2,68,0.807655,0.001022,0.001035,1121.302118,112.406595
1965-06-03,full,4,3,68,0.807234,0.001388,0.001393,194.117675,61.776000
1965-06-03,full,4,4,68,0.811089,0.001786,0.001784,81.844308,42.796690
1965-06-03,full,4,5,67,0.812467,0.002988,0.002627,42.359876,22.550000
1965-06-03,full,5,1,68,0.892055,0.000600,0.000927,421.591886,135.080750
1965-06-03,full,5,2,68,0.894846,0.001433,0.001429,447.531858,116.847000
1965-06-03,full,5,3,67,0.910367,0.001866,0.001854,238.788906,124.720000
1965-06-03,full,5,4,68,0.915597,0.002335,0.002322,146.795686,59.710875
1965-06-03,full,5,5,67,0.913012,0.003408,0.003064,74.183415,23.126130
1965-07-02,full,1,1,69,0.101570,-0.000252,-0.000236,324.721077,50.838000
1965-07-02,full,1,2,68,0.013847,-0.000043,-0.000039,770.244308,40.864315
1965-07-02,full,1,3,68,0.033243,0.000091,0.000096,400.081110,40.419125
1965-07-02,full,1,4,68,0.102679,0.000235,0.000237,331.396839,83.152625
1965-07-02,full,1,5,68,0.139218,0.000462,0.000418,105.324331,20.946190
1965-07-02,full,2,1,68,0.359751,-0.000589,-0.000472,370.512095,38.882315
1965-07-02,full,2,2,68,0.314487,0.000176,0.000263,270.747707,156.461000
1965-07-02,full,2,3,68,0.348075,0.000417,0.000419,559.590607,52.896250
1965-07-02,full,2,4,68,0.365659,0.000600,0.000596,153.054888,60.578250
1965-07-02,full,2,5,68,0.388377,0.001080,0.000947,40.521224,18.277755
1965-07-02,full,3,1,69,0.584898,-0.000197,0.000206,368.206814,61.429500
1965-07-02,full,3,2,68,0.584713,0.000630,0.000629,723.104644,145.562125
1965-07-02,full,3,3,68,0.604715,0.000861,0.000872,170.795889,61.632000
1965-07-02,full,3,4,68,0.600046,0.001124,0.001125,96.564614,34.536815
1965-07-02,full,3,5,68,0.615229,0.001838,0.001572,87.808761,15.026530
1965-07-02,full,4,1,68,0.737005,-0.000089,0.000583,415.676850,118.842190
1965-07-02,full,4,2,68,0.736841,0.000943,0.000967,437.554369,128.000250
1965-07-02,full,4,3,68,0.745273,0.001255,0.001254,211.777501,49.534190
1965-07-02,full,4,4,68,0.751458,0.001605,0.001579,96.490695,33.366500
1965-07-02,full,4,5,68,0.756087,0.002722,0.002340,37.017418,17.648625
1965-07-02,full,5,1,68,0.855885,0.000198,0.000850,615.094813,68.007065
1965-07-02,full,5,2,68,0.848823,0.001447,0.001464,241.135642,106.938315
1965-07-02,full,5,3,68,0.861876,0.001845,0.001847,164.228541,73.634065
1965-07-02,full,5,4,68,0.877676,0.002271,0.002285,131.732537,60.047190
1965-07-02,full,5,5,68,0.879605,0.003709,0.003381,60.113158,23.011750
1965-08-03,full,1,1,69,0.087063,-0.000263,-0.000244,273.244920,37.714250
1965-08-03,full,1,2,68,0.019174,-0.000075,-0.000077,409.890166,68.115750
1965-08-03,full,1,3,68,0.013551,0.000053,0.000055,817.556607,90.648500
1965-08-03,full,1,4,68,0.071103,0.000162,0.000156,342.497760,97.692875
1965-08-03,full,1,5,68,0.103297,0.000370,0.000319,78.579526,21.296375
